rubric,complete_rubric,category,sub_category,remedy_short_name,grade,page
"ANXIETY, conscience, of","MIND - ANXIETY - conscience, of",mind,sub,hyos,1,10
"ANXIETY, conscience, of","MIND - ANXIETY - conscience, of",mind,sub,ign,1,10
"ANXIETY, conscience, of","MIND - ANXIETY - conscience, of",mind,sub,jatr,1,10
"ANXIETY, conscience, of","MIND - ANXIETY - conscience, of",mind,sub,kali-bi,1,10
"ANXIETY, conscience, of","MIND - ANXIETY - conscience, of",mind,sub,kali-c,1,10
"ANXIETY, conscience, of","MIND - ANXIETY - conscience, of",mind,sub,merc,1,10
"ANXIETY, conscience, of","MIND - ANXIETY - conscience, of",mind,sub,merc-c,1,10
"ANXIETY, conscience, of","MIND - ANXIETY - conscience, of",mind,sub,nat-ar,1,10
"ANXIETY, conscience, of","MIND - ANXIETY - conscience, of",mind,sub,nat-c,1,10
"ANXIETY, conscience, of","MIND - ANXIETY - conscience, of",mind,sub,nat-p,1,10
"ANXIETY, conscience, of","MIND - ANXIETY - conscience, of",mind,sub,nit-ac,1,10
"ANXIETY, conscience, of","MIND - ANXIETY - conscience, of",mind,sub,nux-m,1,10
"ANXIETY, conscience, of","MIND - ANXIETY - conscience, of",mind,sub,nux-v,1,10
"ANXIETY, conscience, of","MIND - ANXIETY - conscience, of",mind,sub,phos,1,10
"ANXIETY, conscience, of","MIND - ANXIETY - conscience, of",mind,sub,puls,1,10
"ANXIETY, conscience, of","MIND - ANXIETY - conscience, of",mind,sub,rheum,1,10
"ANXIETY, conscience, of","MIND - ANXIETY - conscience, of",mind,sub,rhus-t,1,10
"ANXIETY, conscience, of","MIND - ANXIETY - conscience, of",mind,sub,ruta,1,10
"ANXIETY, conscience, of","MIND - ANXIETY - conscience, of",mind,sub,sabad,1,10
"ANXIETY, conscience, of","MIND - ANXIETY - conscience, of",mind,sub,sil,1,10
"ANXIETY, conscience, of","MIND - ANXIETY - conscience, of",mind,sub,stram,1,10
"ANXIETY, conscience, of","MIND - ANXIETY - conscience, of",mind,sub,verat,1,10
"ANXIETY, conscience, of","MIND - ANXIETY - conscience, of",mind,sub,zinc,1,10
"ANXIETY, continence prolonged, from","MIND - ANXIETY - continence prolonged, from",mind,sub,con,1,10
"ANXIETY, conversation, from","MIND - ANXIETY - conversation, from",mind,sub,ambr,2,10
"ANXIETY, conversation, from","MIND - ANXIETY - conversation, from",mind,sub,alum,1,10
"ANXIETY, conversation, from","MIND - ANXIETY - conversation, from",mind,sub,plat,1,10
"ANXIETY, conversation, from","MIND - ANXIETY - conversation, from",mind,sub,stram,1,10
"ANXIETY, cough, before","MIND - ANXIETY - cough, before",mind,sub,cupr,2,10
"ANXIETY, cough, before","MIND - ANXIETY - cough, before",mind,sub,ars,1,10
"ANXIETY, cough, before","MIND - ANXIETY - cough, before",mind,sub,iod,1,10
"ANXIETY, cough, before","MIND - ANXIETY - cough, before",mind,sub,lach,1,10
"ANXIETY, coughing, from","MIND - ANXIETY - coughing, from",mind,sub,arund,1,10
"ANXIETY, coughing, from","MIND - ANXIETY - coughing, from",mind,sub,merc-c,1,10
"ANXIETY, coughing, from","MIND - ANXIETY - coughing, from",mind,sub,nit-ac,1,10
"ANXIETY, coughing, from","MIND - ANXIETY - coughing, from",mind,sub,stram,1,10
"ANXIETY, crowd, in a","MIND - ANXIETY - crowd, in a",mind,sub,acon,2,10
"ANXIETY, crowd, in a","MIND - ANXIETY - crowd, in a",mind,sub,ambr,2,10
"ANXIETY, crowd, in a","MIND - ANXIETY - crowd, in a",mind,sub,petr,2,10
"ANXIETY, crowd, in a","MIND - ANXIETY - crowd, in a",mind,sub,bell,1,10
"ANXIETY, crowd, in a","MIND - ANXIETY - crowd, in a",mind,sub,lyc,1,10
"ANXIETY, crowd, in a","MIND - ANXIETY - crowd, in a",mind,sub,plat,1,10
"ANXIETY, crowd, in a","MIND - ANXIETY - crowd, in a",mind,sub,stram,1,10
"ANXIETY, cruelties, after hearing of","MIND - ANXIETY - cruelties, after hearing of",mind,sub,calc,1,10
"ANXIETY, dark, in","MIND - ANXIETY - dark, in",mind,sub,puls,2,10
"ANXIETY, dark, in","MIND - ANXIETY - dark, in",mind,sub,nat-m,1,10
"ANXIETY, dark, in","MIND - ANXIETY - dark, in",mind,sub,phos,1,10
"ANXIETY, dark, in","MIND - ANXIETY - dark, in",mind,sub,rhus-t,1,10
"ANXIETY, dark, in","MIND - ANXIETY - dark, in",mind,sub,stram,1,10
"ANXIETY, dark, in","MIND - ANXIETY - dark, in",mind,sub,æth,1,10
"ANXIETY, dinner, after","MIND - ANXIETY - dinner, after",mind,sub,phos,2,10
"ANXIETY, dinner, after","MIND - ANXIETY - dinner, after",mind,sub,ambr,1,10
"ANXIETY, dinner, after","MIND - ANXIETY - dinner, after",mind,sub,canth,1,10
"ANXIETY, dinner, after","MIND - ANXIETY - dinner, after",mind,sub,gins,1,10
"ANXIETY, dinner, after","MIND - ANXIETY - dinner, after",mind,sub,hyos,1,10
"ANXIETY, dinner, after","MIND - ANXIETY - dinner, after",mind,sub,nat-m,1,10
"ANXIETY, dinner, after","MIND - ANXIETY - dinner, after",mind,sub,sil,1,10
"ANXIETY, dinner, after","MIND - ANXIETY - dinner, after",mind,sub,verat,1,10
"ANXIETY, dinner, after, amel","MIND - ANXIETY - dinner, after, amel",mind,sub,sulph,1,10
"ANXIETY, dinner, during","MIND - ANXIETY - dinner, during",mind,sub,mag-m,1,10
"ANXIETY, dreams, on waking from frightful","MIND - ANXIETY - dreams, on waking from frightful",mind,sub,nat-m,2,10
"ANXIETY, dreams, on waking from frightful","MIND - ANXIETY - dreams, on waking from frightful",mind,sub,ars,1,10
"ANXIETY, dreams, on waking from frightful","MIND - ANXIETY - dreams, on waking from frightful",mind,sub,chin,1,10
"ANXIETY, dreams, on waking from frightful","MIND - ANXIETY - dreams, on waking from frightful",mind,sub,graph,1,10
"ANXIETY, dreams, on waking from frightful","MIND - ANXIETY - dreams, on waking from frightful",mind,sub,nicc,1,10
"ANXIETY, dreams, on waking from frightful","MIND - ANXIETY - dreams, on waking from frightful",mind,sub,stram,1,10
"ANXIETY, drinking, after","MIND - ANXIETY - drinking, after",mind,sub,cimx,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,nux-v,3,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,carb-v,2,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,caust,2,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,aloe,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,ambr,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,arg-n,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,asaf,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,bell,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,canth,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,cham,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,con,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,cupr,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,cycl,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,ferr,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,ferr-m,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,ferr-p,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,hyos,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,kali-c,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,kreos,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,lach,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,laur,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,mag-m,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,merc,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,merc-c,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,nat-c,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,nat-m,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,nit-ac,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,ph-ac,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,phos,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,plat,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,psor,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,ran-b,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,sep,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,sil,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,thuj,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,verat,1,10
"ANXIETY, eating, after","MIND - ANXIETY - eating, after",mind,sub,viol-t,1,10
"ANXIETY, eating, after, amel","MIND - ANXIETY - eating, after, amel",mind,sub,sulph,2,10
"ANXIETY, eating, after, amel","MIND - ANXIETY - eating, after, amel",mind,sub,aur,1,10
"ANXIETY, eating, after, amel","MIND - ANXIETY - eating, after, amel",mind,sub,iod,1,10
"ANXIETY, eating, after, amel","MIND - ANXIETY - eating, after, amel",mind,sub,mez,1,10
"ANXIETY, eating, before","MIND - ANXIETY - eating, before",mind,sub,mez,1,10
"ANXIETY, eating, before","MIND - ANXIETY - eating, before",mind,sub,ran-b,1,10
"ANXIETY, eating, warm food","MIND - ANXIETY - eating, warm food",mind,sub,mag-c,1,10
"ANXIETY, eating, while","MIND - ANXIETY - eating, while",mind,sub,carb-v,2,10
"ANXIETY, eating, while","MIND - ANXIETY - eating, while",mind,sub,mag-c,1,10
"ANXIETY, eating, while","MIND - ANXIETY - eating, while",mind,sub,mez,1,10
"ANXIETY, eating, while","MIND - ANXIETY - eating, while",mind,sub,sabad,1,10
"ANXIETY, eating, while","MIND - ANXIETY - eating, while",mind,sub,sep,1,10
"ANXIETY, emissions, after","MIND - ANXIETY - emissions, after",mind,sub,carb-an,1,10
"ANXIETY, emissions, after","MIND - ANXIETY - emissions, after",mind,sub,petr,1,10
"ANXIETY, eructations amel","MIND - ANXIETY - eructations amel",mind,sub,kali-c,1,10
"ANXIETY, eructations amel","MIND - ANXIETY - eructations amel",mind,sub,mag-m,1,10
"ANXIETY, excitement, from","MIND - ANXIETY - excitement, from",mind,sub,acon,1,10
"ANXIETY, excitement, from","MIND - ANXIETY - excitement, from",mind,sub,phos,1,10
"ANXIETY, exercise amel","MIND - ANXIETY - exercise amel",mind,sub,tarent,1,10
"ANXIETY, expected of him, when anything is","MIND - ANXIETY - expected of him, when anything is",mind,sub,ars,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,acon,3,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,anac,3,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,bar-c,3,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,caust,3,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,ign,3,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,sec,3,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,cocc,2,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,kali-ar,2,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,mag-c,2,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,puls,2,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,spig,2,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,alum,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,am-c,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,am-m,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,ant-c,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,ant-t,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,ars,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,asaf,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,bell,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,berb,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,bry,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,calad,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,calc,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,calc-s,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,canth,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,carb-h,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,cench,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,cham,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,chin,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,chin-a,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,chin-s,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,cic,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,cina,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,coff,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,con,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,cupr,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,dig,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,dros,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,dulc,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,ferr,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,ferr-p,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,graph,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,hell,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,hep,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,hyos,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,kali-c,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,kali-i,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,kali-p,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,kali-s,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,kreos,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,lach,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,lyc,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,mang,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,meny,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,merc,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,mez,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,nat-ar,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,nat-c,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,nat-m,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,nat-p,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,nat-s,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,nicc,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,nit-ac,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,nux-m,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,nux-v,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,onos,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,phel,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,phos,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,plat,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,plb,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,rat,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,rhus-t,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,ruta,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,sabin,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,samb,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,sep,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,spong,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,staph,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,stront,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,sulph,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,tab,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,thuj,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,til,1,10
"ANXIETY, fear, with","MIND - ANXIETY - fear, with",mind,sub,verat,1,10
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,acon,3,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,anac,3,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,bar-c,3,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,ip,3,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,sep,3,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,mag-c,2,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,puls,2,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,alum,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,ars,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,asaf,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,bell,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,berb,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,bov,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,bry,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,calad,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,calc,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,canth,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,carb-an,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,carb-s,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,cham,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,chin,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,chin-a,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,chin-s,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,coff,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,crot-h,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,cycl,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,dros,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,ferr,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,ferr-ar,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,ferr-p,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,fl-ac,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,graph,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,grat,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,guare,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,hep,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,hyper,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,ign,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,kali-c,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,lach,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,lact,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,laur,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,mag-m,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,merc,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,mur-ac,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,nat-c,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,nat-m,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,nat-p,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,nicc,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,nux-v,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,op,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,par,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,petr,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,ph-ac,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,phos,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,plat,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,plb,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,rheum,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,rhus-t,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,ruta,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,sabin,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,sec,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,spig,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,spong,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,stann,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,stram,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,sulph,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,tub,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,valer,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,verat,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,viol-t,1,11
"ANXIETY, fever, during","MIND - ANXIETY - fever, during",mind,sub,zinc,1,11
"ANXIETY, fits, with","MIND - ANXIETY - fits, with",mind,sub,hyos,3,11
"ANXIETY, fits, with","MIND - ANXIETY - fits, with",mind,sub,alum,1,11
"ANXIETY, fits, with","MIND - ANXIETY - fits, with",mind,sub,bell,1,11
"ANXIETY, fits, with","MIND - ANXIETY - fits, with",mind,sub,caust,1,11
"ANXIETY, fits, with","MIND - ANXIETY - fits, with",mind,sub,cocc,1,11
"ANXIETY, fits, with","MIND - ANXIETY - fits, with",mind,sub,cupr,1,11
"ANXIETY, fits, with","MIND - ANXIETY - fits, with",mind,sub,ferr,1,11
"ANXIETY, fits, with","MIND - ANXIETY - fits, with",mind,sub,ign,1,11
"ANXIETY, emission of, amel","MIND - ANXIETY - emission of, amel",mind,sub,calc,1,12
"ANXIETY, especially during climacteric period","MIND - ANXIETY - especially during climacteric period",mind,sub,sil,1,12
"ANXIETY, flatus, from","MIND - ANXIETY - flatus, from",mind,sub,coff,1,12
"ANXIETY, flatus, from","MIND - ANXIETY - flatus, from",mind,sub,nux-v,1,12
"ANXIETY, flushes of heat, during","MIND - ANXIETY - flushes of heat, during",mind,sub,am-c,1,12
"ANXIETY, flushes of heat, during","MIND - ANXIETY - flushes of heat, during",mind,sub,ambr,1,12
"ANXIETY, flushes of heat, during","MIND - ANXIETY - flushes of heat, during",mind,sub,calc,1,12
"ANXIETY, flushes of heat, during","MIND - ANXIETY - flushes of heat, during",mind,sub,dros,1,12
"ANXIETY, flushes of heat, during","MIND - ANXIETY - flushes of heat, during",mind,sub,graph,1,12
"ANXIETY, flushes of heat, during","MIND - ANXIETY - flushes of heat, during",mind,sub,ign,1,12
"ANXIETY, flushes of heat, during","MIND - ANXIETY - flushes of heat, during",mind,sub,op,1,12
"ANXIETY, flushes of heat, during","MIND - ANXIETY - flushes of heat, during",mind,sub,phos,1,12
"ANXIETY, flushes of heat, during","MIND - ANXIETY - flushes of heat, during",mind,sub,plat,1,12
"ANXIETY, flushes of heat, during","MIND - ANXIETY - flushes of heat, during",mind,sub,puls,1,12
"ANXIETY, flushes of heat, during","MIND - ANXIETY - flushes of heat, during",mind,sub,sulph,1,12
"ANXIETY, foot bath, after a","MIND - ANXIETY - foot bath, after a",mind,sub,nat-c,1,12
"ANXIETY, friends at home, about","MIND - ANXIETY - friends at home, about",mind,sub,bar-c,1,12
"ANXIETY, friends at home, about","MIND - ANXIETY - friends at home, about",mind,sub,phos,1,12
"ANXIETY, friends at home, about","MIND - ANXIETY - friends at home, about",mind,sub,phys,1,12
"ANXIETY, friends at home, about","MIND - ANXIETY - friends at home, about",mind,sub,sil,1,12
"ANXIETY, fright, after","MIND - ANXIETY - fright, after",mind,sub,acon,1,12
"ANXIETY, fright, after","MIND - ANXIETY - fright, after",mind,sub,gels,1,12
"ANXIETY, fright, after","MIND - ANXIETY - fright, after",mind,sub,lyc,1,12
"ANXIETY, fright, after","MIND - ANXIETY - fright, after",mind,sub,merc,1,12
"ANXIETY, fright, after","MIND - ANXIETY - fright, after",mind,sub,nat-m,1,12
"ANXIETY, fright, after","MIND - ANXIETY - fright, after",mind,sub,op,1,12
"ANXIETY, fright, after","MIND - ANXIETY - fright, after",mind,sub,rob,1,12
"ANXIETY, fright, after","MIND - ANXIETY - fright, after",mind,sub,sil,1,12
"ANXIETY, future, about","MIND - ANXIETY - future, about",mind,sub,calc,3,12
"ANXIETY, future, about","MIND - ANXIETY - future, about",mind,sub,chin-s,3,12
